ID,Leaf.1.adjusted,Leaf.2.adjusted,Leaf.3.adjusted,neg_recip_L1_adj,neg_recip_L2_adj,neg_recip_L3_adj,Internode_1_day_21,Internode_2_day_21,Internode_3_day_21,Height_mm_day_21,Number_leaves_day_21,Day_germ,Ever_flowered,more_than_one_flower_per_day,flowers_per_day_greater_than_one,more_than_one_flower_on_cyme,flowers_per_cyme_greater_than_one,TwoOrMore,ThreeOrMore,Color_numeric,Cyme_length,flowers_per_day,Flowers_buds_on_cymepeduncle,Cor_Length,Cor_tissue_Length,Cor_Width,L_over_W,LV_over_L,Style_Length,Anther_stigma_position,Nectar.volume.uL,LnNectaruLPlusOne,n_flowers,Pollen_per_flower,avg.number,avg.size,Sterility
F2_420,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,15,16,83,502,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_421,17,19,21,-0.0588235294117647,-0.0526315789473684,-0.0476190476190476,26,32,36,129,2,119,1,0,NA,1,2,1,1,1,18.74,1,2,25.36,29.88,21.32,1.18995392941376,1.17822080864434,14.48,0,0.130690254389335,0.122828290826964,5,512.5,NA,NA,0
F2_422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_423,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,17,30,136,520,3,122.4,1,0,NA,1,1.6,1,1,1,29.12,1,1.6,26.08,29.48,19.14,1.38836525302723,1.13356717792639,15.38,0,0,0,5,280,NA,NA,0
F2_424,13,14,16,-0.0769230769230769,-0.0714285714285714,-0.0625,16,25,98,634,7,179.5,1,0,NA,0,NA,1,0,1,19.4,1,1,24.3,28.2,19.85,1.22402894135567,1.1602867164862,15.25,0,0.433539786195391,0.360146760539597,2,NA,NA,NA,0
F2_425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_426,15,17,21,-0.0666666666666667,-0.0588235294117647,-0.0476190476190476,14,27,62,157,2,166.6,1,1,1.4,0,NA,1,1,0,19.02,1.4,1,25.8,29.88,22.02,1.17748289940575,1.15860526629144,15.22,0,0.0427256600888212,0.0418381117834769,5,NA,NA,NA,0
F2_427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_428,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,13,22,127,392,3,208,1,0,NA,0,NA,0,0,0,33.9,1,1,25.3,30.7,21.5,1.17674418604651,1.21343873517787,15.9,0,0.125663706143592,0.118372822714325,1,NA,NA,NA,0
F2_429,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,14,16,93,445,4,186,1,0,NA,0,NA,1,0,1,20.65,1,1,26.2,31,21.8,1.20217945745421,1.18329127955311,15.4,0,0.0439822971502571,0.0430425325640523,2,NA,NA,NA,0
F2_430,14,15,19,-0.0714285714285714,-0.0666666666666667,-0.0526315789473684,8,6,90,169,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_431,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,16,25,105,281,3,146.4,1,1,1.4,1,1.2,1,1,0,22.8,1.4,1.2,27.56,32.6,23.92,1.15206645187615,1.18342805669397,14.8,0,0.271433605270158,0.240145086876191,5,161.25,155,66.67005119,0
F2_432,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,12,21,95,564,6,154.6,1,1,1.2,0,NA,1,1,0,23,1.2,1,25.34,30.36,21.9,1.15944973110575,1.19908470476923,16.16,0,0.20608847807549,0.187382460518971,5,35,103.5,69.02109046,0
F2_433,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,17,22,105,395,4,125.666666666667,1,1,1.33333333333333,1,1.5,1,1,1,19.05,1.33333333333333,1.5,24.9166666666667,29.0833333333333,21.2833333333333,1.17062206986946,1.16875199355792,14.95,0,0.207345115136926,0.188423829279672,6,NA,NA,NA,0
F2_434,13,17,19,-0.0769230769230769,-0.0588235294117647,-0.0526315789473684,5,21,45,134,6,179.8,1,1,1.4,1,1.6,1,1,0,22.9,1.4,1.6,26.22,31.1,21.96,1.1994482233514,1.18615209806201,13.34,-0.4,0,0,5,NA,NA,NA,0
F2_435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_436,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,15,32,124,408,3,188,1,0,NA,0,NA,0,0,1,15.6,1,1,23.7,27.3,20.5,1.15609756097561,1.15189873417722,12.2,0,0.075398223686155,0.0726910336217166,1,NA,NA,NA,0
F2_437,14,16,18,-0.0714285714285714,-0.0625,-0.0555555555555556,11,15,73,264,3,172,1,1,1.4,1,1.6,1,1,1,22.28,1.4,1.6,26.36,30.32,23,1.14715166950259,1.15038404566067,15.2,0,0.211115026321234,0.191541444635957,5,427.5,90,66.30307697,0
F2_438,14,17,19,-0.0714285714285714,-0.0588235294117647,-0.0526315789473684,12,24,70,229,3,195,1,0,NA,0,NA,1,1,0,18.1333333333333,1,1,27.5333333333333,32.2333333333333,23.1,1.19154570820702,1.1721992462019,16.8,0,0.259704992696756,0.230877560769676,3,NA,NA,NA,0
F2_439,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,18,30,104,285,2,160.8,1,1,2,1,1.4,1,1,1,25.44,2,1.4,26.66,30.66,22.5,1.1858410679015,1.15034777235395,15.4,0,0.384530940799391,0.325361411374393,5,692.5,134,67.65005746,0
F2_440,13,15,19,-0.0769230769230769,-0.0666666666666667,-0.0526315789473684,9,13,79,244,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,0,NA,0,NA,0,0,1,14.3,1,1,25.6,29.1,21.7,1.17972350230415,1.13671875,14.4,0,0,0,NA,NA,NA,NA,0
F2_442,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,12,11,48,183,3,178.8,1,1,2.6,1,1.6,1,1,1,26.04,2.6,1.6,26.96,31.38,22.34,1.21301348045049,1.16544112755442,16.94,0,0.356884925447801,0.305191576555255,5,432.5,203,70.03235369,0
F2_443,12,15,17,-0.0833333333333333,-0.0666666666666667,-0.0588235294117647,15,19,61,487,5,185.75,1,0,NA,1,1.5,1,1,1,27.325,1,1.5,26.85,31.925,24.15,1.11430002478647,1.18941909045052,17.65,0,0.508938009881547,0.411406098677843,4,NA,NA,NA,0
F2_444,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,13,16,86,435,5,283,1,0,NA,0,NA,0,0,1,15.3,1,1,24.2,28.1,21.6,1.12037037037037,1.16115702479339,14.5,0,0,0,1,NA,NA,NA,0
F2_445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_447,13,15,19,-0.0769230769230769,-0.0666666666666667,-0.0526315789473684,10,7,70,296,3,188,1,0,NA,0,NA,1,0,1,15.65,1,1,24.2,27.6,18.7,1.31356253462806,1.13900854700855,14.2,0,0.257610597594363,0.229213569497601,2,NA,NA,NA,0
F2_448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_449,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,17,24,69,466,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_450,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,9,15,72,434,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_451,16,18,21,-0.0625,-0.0555555555555556,-0.0476190476190476,11,11,36,88,2,215,1,1,3.66666666666667,1,1.33333333333333,1,1,0,19.0333333333333,3.66666666666667,1.33333333333333,26.1,29.9,20.5333333333333,1.27196928049045,1.1471575596801,16.6666666666667,0.166666666666667,0.201061929829747,0.183206106988845,3,NA,NA,NA,0
F2_452,18,21,NA,-0.0555555555555556,-0.0476190476190476,NA,16,13,4,65,1,169,1,1,2.2,1,1.8,1,1,1,22.8,2.2,1.8,24.66,29.3,20.4,1.21584290732975,1.18739424064583,14.54,0,0.266407057024414,0.236183802077363,5,172.5,NA,NA,0
F2_453,13,16,18,-0.0769230769230769,-0.0625,-0.0555555555555556,14,41,72,389,4,178,1,0,NA,0,NA,0,0,1,16.7,1,1,27.5,30.6,20.4,1.34803921568627,1.11272727272727,15.2,0,0.238761041672824,0.214111720182637,1,NA,NA,NA,0
